sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Nitric acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"78";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"70";"60 – 125";"[";"";"1, 22";"";"";"";"";"";"";"";"";"";"";""
"79";"Ethylene Tetrafluoroethylene Copolymer (ETFE)";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"3";"not recommended; disintegrated, seven days";"70";"175 – 250";"";"";"1, 22";"";"";"";"";"";"";"";"";"";"";""
"80";"Fluorinated Ethylene Propylene Copolymer (FEP)/ Polytetrafluoroethylene (PTFE)";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended; red fuming not recommended; continuous immersion not recommended";"70";"70 – 90";"";"cyclic immersion";"1, 22";"";"";"";"";"";"";"";"";"";"";""
"81";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended; swollen";"10";"70 – 125";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"82";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"10 – 50";"70 – 125";">12";"";"1";"";"";"";"";"";"";"";"";"";"";""
"83";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"30";"125 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"84";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"2";"questionable";"30";"150 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"85";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"2";"questionable";"50";"125 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"86";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"2";"questionable";"70";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"87";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"3";"not recommended";"70";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"88";"Fluororubber";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"3";"not recommended";"98";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"89";"Furan Laminates";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended; 77% flexural strength retained";"5";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"90";"Furfuryl Alcohol Resin, Asbestos-Reinforced";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"91";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";">5";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"92";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"20";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"93";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"3";"not recommended";">40";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"94";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"3";"not recommended";"100";"100 – 200";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"95";"Glass, Chemical";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"10 – 90";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"96";"Glassed Steel";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"2";"questionable";"10 – 50";"275 – 300";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"97";"Glassed Steel";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"10 – 70";"50 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"98";"Glassed Steel";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"2";"questionable";"20 – 40";"260 – 275";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"99";"Glassed Steel";"";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"70";"50 – 300";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"100";"Magnesia Partially Stabilized Zirconia";"Nilcra PSZ";"nitric acid";"";"7697-37-2";"HNO3";"inorganic acids";"1";"recommended";"65";"0 – 250";"<1";"";"15";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
