sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Stearic acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Ni-Mo Alloy (Ni-30Mo; B-2)";"stearic acid";"octadecanoic acid";"1957-11-04";"C18H36O2";"organic (weak) acids";"100";"225 – 475";"<20";"99,119,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Silicon Cast Iron (14Si)";"stearic acid";"octadecanoic acid";"1957-11-04";"C18H36O2";"organic (weak) acids";"100";"158 – 597";"<2";"99,119,218,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Silver";"stearic acid";"octadecanoic acid";"1957-11-04";"C18H36O2";"organic (weak) acids";"100";"158 – 475";"<20";"99,119,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Steels, Carbon/ Low Alloy";"stearic acid";"octadecanoic acid";"1957-11-04";"C18H36O2";"organic (weak) acids";"100";"158 – 475";"20 – 50";"99,119,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Superferritic Stainless Steel (26-1)";"stearic acid";"octadecanoic acid";"1957-11-04";"C18H36O2";"organic (weak) acids";"100";"158 – 475";"<2";"99,119,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Tantalum";"stearic acid";"octadecanoic acid";"1957-11-04";"C18H36O2";"organic (weak) acids";"100";"158 – 475";"<2";"99,119,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Titanium, Unalloyed";"stearic acid";"octadecanoic acid";"1957-11-04";"C18H36O2";"organic (weak) acids";"100";"158 – 475";"<20";"99,119,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
