sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Acetic acid";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"131";"Polypropylene (PP)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"132";"Polypropylene (PP)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"100";"70 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"133";"Polypropylene (PP)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"100";"175 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";""
"134";"Polysulfone";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"20";"125 – 175";"<1";"";"1";"";"";"";"";"";"";"";"";"";""
"135";"Polyvinyl Chloride (PVC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended; vapor recommended; weight gain ";"10 – 20";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"136";"Polyvinyl Chloride (PVC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"30 – 60";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"137";"Polyvinyl Chloride (PVC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"60";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"138";"Polyvinyl Chloride (PVC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"80";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"139";"Polyvinyl Chloride (PVC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"80";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"140";"Polyvinyl Chloride (PVC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"3";"not recommended";"100";"70 – 150";"";"no water, wet";"1";"";"";"";"";"";"";"";"";"";""
"141";"Polyvinylidene Chloride (PVDC)";"Saran brand resin";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"";"150";"";"";"6";"";"";"";"";"";"";"";"";"";""
"142";"Polyvinylidene Chloride (PVDC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10";"150";"";"";"6";"";"";"";"";"";"";"";"";"";""
"143";"Polyvinylidene Chloride (PVDC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"50";"125";"";"";"6";"";"";"";"";"";"";"";"";"";""
"144";"Polyvinylidene Chloride (PVDC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"80";"125";"";"";"6";"";"";"";"";"";"";"";"";"";""
"145";"Polyvinylidene Chloride (PVDC)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"100";"125";"";"";"6";"";"";"";"";"";"";"";"";"";""
"146";"Polyvinylidene Fluoride (PVDF)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"10";"70 – 225";"";"";"1, 17";"";"";"";"";"";"";"";"";"";""
"147";"Polyvinylidene Fluoride (PVDF)";"Kynar";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"50";"70 – 200";"";"";"1, 17";"";"";"";"";"";"";"";"";"";""
"148";"Polyvinylidene Fluoride (PVDF)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"50";"200 – 250";"";"";"1, 17";"";"";"";"";"";"";"";"";"";""
"149";"Polyvinylidene Fluoride (PVDF)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"1";"recommended";"100";"70 – 120";"";"";"1, 17";"";"";"";"";"";"";"";"";"";""
"150";"Polyvinylidene Fluoride (PVDF)";"";"acetic acid";"ethanoic acid";"";"64-19-7";"C2H4O2";"organic (weak) acids";"2";"questionable";"100";"120 – 212";"";"";"1, 17";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
