sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Barium hydroxide";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Brass (>15Zn)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 75";">50";"18,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Cast Iron, Gray/ Ductile";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Cast Iron, Gray/ Ductile";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"100";"175 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Copper/ Bronze/ Low Brass";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 75";">50";"18,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Cr Stainless Steel (12Cr)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Cr Stainless Steel (17Cr)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Duplex Stainless Steel (25-6-3)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"<5";"0 – 212";"<2";"18,163";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Gold/ Platinum";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Lead";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 75";">50";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Nickel (200)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Nickel Cast Iron (15-35Ni)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Nickel Cast Iron (15-35Ni)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"100";"175 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Nickel-Copper (400)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Ni-Cr-Fe Alloy (600/ 690)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Ni-Mo Alloy (Ni-30Mo; B-2)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Silicon Cast Iron (14Si)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"52 – 102";">50";"18,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Silver";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Steels, Carbon/ Low Alloy";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Steels, Carbon/ Low Alloy";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"100";"175 – 225";"<20";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Superferritic Stainless Steel (26-1)";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Titanium, Unalloyed";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 75";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Zirconium";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"25 – 75";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Zirconium";"barium hydroxide";"caustic baryta";"17194-00-2";"BaH2O2";"hydroxides";"5 – 10";"175 – 225";"<2";"18,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
