sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Ethyl alcohol";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";""
"18";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"<90";"150";"<6";"";"16";"";"";"";"";"";"";"";"";"";""
"19";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"ethyl alcohol";"ethanol";"vapor & condensate";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"90";"115";"<6";"";"16";"";"";"";"";"";"";"";"";"";""
"20";"Chlorendic Unsaturated Polyester, Glass Fiber-Reinforced (869 + 44.5)";"HET acid polyester-Polifos 869 + 44.5 phr styrene";"ethyl alcohol";"ethanol";"vapor & condensate";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"90";"115";"";"";"16";"";"";"";"";"";"";"";"";"";""
"21";"Chlorinated Polyvinyl Chloride (CPVC)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"70 – 73";"";"";"1, 4";"";"";"";"";"";"";"";"";"";""
"22";"Chlorinated Polyvinyl Chloride (CPVC)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"2";"questionable; recommended WITH CAUTION, avoid high stress applications";"100";"73 – 150";"";"";"1, 4";"";"";"";"";"";"";"";"";"";""
"23";"Chlorosulfonated Polyethylene";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"86";"70 – 212";"";"denatured also to 20°C (68°F)";"1";"";"";"";"";"";"";"";"";"";""
"24";"Concrete";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"10 – 50";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"25";"Concrete";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"3";"not recommended";"86";"60 – 70";"";"permeable";"1";"";"";"";"";"";"";"";"";"";""
"26";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended; over 3 years";">10";"70 – 90";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"27";"Epoxy Resin, Glass Fiber- Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"10";"70 – 150";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"28";"Epoxy Resin, Glass Fiber- Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"70 – 120";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"29";"Epoxy Resin, Glass Fiber- Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"2";"questionable";"100";"130 – 150";"";"";"1, 19";"";"";"";"";"";"";"";"";"";""
"30";"Fluororubber";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"10 – 90";"70 – 175";"<1";"also denatured";"1";"";"";"";"";"";"";"";"";"";""
"31";"Fluororubber";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"2";"questionable; swollen";"96";"70 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"32";"Furan Laminates";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"70 – 80";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"33";"Furfuryl Alcohol Resin, Asbestos-Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"34";"Furfuryl Alcohol Resin, Glass Fiber-Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"70 – 175";">12";"";"1";"";"";"";"";"";"";"";"";"";""
"35";"Glass, Chemical";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"36";"Nylon";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"2";"questionable; weight gain, >12 months";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"37";"Nylon";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"3";"not recommended; weight gain, ";"100";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";""
"38";"Phenolic Resins, Asbestos-Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"3";"not recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"39";"Phenolic Resins, Asbestos-Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"2";"questionable";"100";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";""
"40";"Phenolic Resins, Asbestos-Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"3";"not recommended";"100";"80 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"41";"Polychloroprene";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended; 96% recommended to 80°C (176°F)";"100";"70 – 150";"[>12]";"also denatured";"1";"";"";"";"";"";"";"";"";"";""
"42";"Polychloroprene";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"2";"questionable";"100";"150 – 212";"[";"";"1";"";"";"";"";"";"";"";"";"";""
"43";"Polyesters, Glass Fiber-Reinforced";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"10 – 95";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"44";"Polyethylene (PE)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended; may stress crack; swollen";"30";"70 – 150";"<6";"";"1";"";"";"";"";"";"";"";"";"";""
"45";"Polyethylene (PE)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";""
"46";"Polyethylene (PE)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"2";"questionable";"100";"70 – 125";"";"";"1";"";"";"";"";"";"";"";"";"";""
"47";"Polyethylene (PE)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"3";"not recommended";"100";"125 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"48";"Polymethyl Methacrylate (PMMA)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"3";"not recommended; softened, may dissolve; weight gain";"100";"70 – 135";"";"";"1";"";"";"";"";"";"";"";"";"";""
"49";"Polymethyl Methacrylate (PMMA)";"";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"3";"not recommended; softened, swollen, ";"100";"135 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";""
"50";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"ethyl alcohol";"ethanol";"";"64-17-5";"C2H6O";"alcohols";"1";"recommended";"100";"0 – 140";"<1";"";"11";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
