sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Hydrogen peroxide";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"81";"Polyvinylidene Fluoride (PVDF)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"2";"questionable";"90";"70 – 100";"";"";"1, 17";"";"";"";"";"";"";"";"";"";"";""
"82";"Polyvinylidene Fluoride (PVDF)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"3";"not recommended";"90";"100 – 285";"";"";"1, 17";"";"";"";"";"";"";"";"";"";"";""
"83";"Rubber, Butyl (BR)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"1";"recommended";"10 – 20";"70 – 125";"<1";"";"1";"";"";"";"";"";"";"";"";"";"";""
"84";"Rubber, Butyl (BR)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"1";"recommended";"30";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"85";"Rubber, Butyl (BR)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"1";"recommended";"90";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"86";"Rubber, Natural (NR)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"3";"not recommended";"10";"60 – 125";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"87";"Rubber, Natural (NR)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"3";"not recommended";"10 – 20";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"88";"Rubber, Natural (NR)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"3";"not recommended";"90";"70 – 160";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"89";"Rubber, Natural (NR)";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"3";"not recommended; disintegrated ";"90";"160 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"90";"Vinyl Ester Resins";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"1";"recommended";"10 – 50";"50 – 90";"";"";"7";"";"";"";"";"";"";"";"";"";"";""
"91";"Wood";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"1";"recommended";"<3";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"92";"Wood";"";"hydrogen peroxide";"";"7722-84-1";"H2O2";"oxidizing agents";"3";"not recommended";"10";"70 – 80";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
