sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Polychloroprene";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"39";"Polychloroprene";"amyl alcohol";"1-pentanol";"";"71-41-0";"C5H12O";"alcohols";"1";"recommended";"100";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"40";"Polychloroprene";"aniline";"benzenamine";"saturated";"62-53-3";"C6H7N";"amines";"3";"not recommended";">10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"41";"Polychloroprene";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended; swollen >12 months";"100";"70 – 150";"";"no water";"1";"";"";"";"";"";"";"";"";"";"";""
"42";"Polychloroprene";"aniline";"benzenamine";"";"62-53-3";"C6H7N";"amines";"3";"not recommended; swollen ";"100";"212 – 250";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"43";"Polychloroprene";"aniline hydrochloride";"benzenamine hydrochloride";"saturated";"142-04-1";"C6H8ClN";"amino salts";"3";"not recommended";"10";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"44";"Polychloroprene";"anisole";"methoxybenzene";"";"100-66-3";"C7H8O";"aromatics";"3";"not recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"45";"Polychloroprene";"anthraquinonesulfonic acid";"";"";"";"";"surfactants & detergents";"3";"not recommended";"10";"70 – 90";"";"suspension";"1";"";"";"";"";"";"";"";"";"";"";""
"46";"Polychloroprene";"antimony chloride";"antimony trichloride";"";"10025-91-9";"Cl3Sb";"salts";"1";"recommended";"90";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"47";"Polychloroprene";"antimony chloride";"antimony trichloride";"";"10025-91-9";"Cl3Sb";"salts";"1";"recommended";"100";"70 – 150";"";"no water";"1";"";"";"";"";"";"";"";"";"";"";""
"48";"Polychloroprene";"arsenic acid";"orthoarsenic acid";"";"7778-39-4";"AsH3O4";"inorganic acids";"1";"recommended";"10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"49";"Polychloroprene";"arsenic acid";"orthoarsenic acid";"";"7778-39-4";"AsH3O4";"inorganic acids";"1";"recommended";"80";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"50";"Polychloroprene";"barium hydroxide";"caustic baryta";"";"17194-00-2";"BaH2O2";"hydroxides";"1";"recommended";">10";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
