sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Chlorodifluoroethane";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Nickel (200)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Nickel Cast Iron (15-35Ni)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Nickel-Copper (400)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Ni-Cr-Fe Alloy (600/ 690)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Ni-Mo Alloy (Ni-30Mo; B-2)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Silicon Cast Iron (14Si)";"chlorodifluoroethane";"chlorofluorocarbons";"100";"52 – 102";"<20";"32,218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Silver";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Steels, Carbon/ Low Alloy";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Titanium, Unalloyed";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Zirconium";"chlorodifluoroethane";"chlorofluorocarbons";"100";"25 – 75";"<20";"32,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
