sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Diisobutyl ketone";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Nickel Cast Iron (15-35Ni)";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Nickel-Copper (400)";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Ni-Cr-Fe Alloy (600/ 690)";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Ni-Mo Alloy (Ni-30Mo; B-2)";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Silicon Cast Iron (14Si)";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"52 – 237";"<2";"218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Silver";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Steels, Carbon/ Low Alloy";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Superferritic Stainless Steel (26-1)";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Tantalum";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Titanium, Unalloyed";"diisobutyl ketone";"2,6-dimethyl-4-heptanone";"108-83-8";"C9H18O";"ketones";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
