sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Ammonium bisulfite";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"warnings";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"10";"77";"<2";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"25 – 95";"25 – 225";"<20";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"10";"77";"<2";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"25 – 95";"25 – 225";"<20";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Brass (>15Zn)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"severe corrosion with oxygen ingress";"5 – 25";"25 – 75";">50";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Cast Iron, Gray/ Ductile";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"5 – 45";"125 – 175";">50";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Copper/ Bronze/ Low Brass";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"severe corrosion with oxygen ingress";"5 – 35";"25 – 75";">50";"151,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Copper-Nickel";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"severe corrosion with oxygen ingress";"";"0";"<2";"151,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Duplex Stainless Steel (25-6-3)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"10";"68";"<2";"151,159";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Duplex Stainless Steel (25-6-3)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"10";"212";"<2";"151,159";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"5 – 15";"25 – 125";"<2";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"5 – 15";"25 – 125";"<2";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"5 – 15";"25 – 125";"<2";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"5 – 15";"25 – 125";"<2";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"5 – 15";"25 – 125";"<2";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Nickel (200)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"severe corrosion with oxygen ingress";"";"0";"<2";"151,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Nickel-Copper (400)";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"severe corrosion with oxygen ingress";"";"0";"<2";"151,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Steels, Carbon/ Low Alloy";"ammonium bisulfite";"ammonium hydrogen sulfite";"10192-30-0";"H5NO3S";"salts";"";"5 – 45";"125 – 175";">50";"151,219";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
