sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sodium bisulfate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Alloy 30-44-5-3W (G-30)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5";"212";"20 – 50";"194,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Alloy 30-44-5-3W (G-30)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 45";"25 – 212";"<2";"194,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Alloy 30-44-5-3W (G-30)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"10";"221";"20 – 50";"194,215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Aluminum Alloy (3003/ 5154)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"25 – 175";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"125 – 175";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"175 – 225";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"15 – 55";"25 – 75";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"25 – 35";"175 – 225";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"45 – 55";"175 – 225";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"100";"25 – 75";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"125 – 175";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"175 – 225";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"15 – 55";"25 – 75";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Brass (>15Zn)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Brass (>15Zn)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"15 – 25";"275 – 425";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Brass (>15Zn)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"35 – 45";"275 – 325";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Cast Iron, Gray/ Ductile";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"25 – 75";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Cast Iron, Gray/ Ductile";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"175 – 225";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Cast Iron, Gray/ Ductile";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"100";"25 – 75";"20 – 50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Copper/ Bronze/ Low Brass";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Copper/ Bronze/ Low Brass";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"100";"25 – 75";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Copper-Nickel";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Cr Stainless Steel (12Cr)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"25 – 125";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Cr Stainless Steel (12Cr)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"125 – 175";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Cr Stainless Steel (12Cr)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 35";"175 – 225";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Cr Stainless Steel (17Cr)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"25 – 125";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Cr Stainless Steel (17Cr)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 15";"125 – 175";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Cr Stainless Steel (17Cr)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 35";"175 – 225";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Duplex Stainless Steel (25-6-3)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5";"68 – 185";"<2";"194,215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Duplex Stainless Steel (25-6-3)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5";"212";"20 – 50";"194,215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Duplex Stainless Steel (25-6-3)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"10";"221";">50";"194,215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Duplex Stainless Steel (25-6-3)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"15";"185";"<2";"194,215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Gold/ Platinum";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"25 – 225";"<2";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Lead";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"5 – 55";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Lead";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";"85 – 95";"225 – 275";">50";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";">5";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";">5";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"48";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";">5";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";">5";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"sodium bisulfate";"sodium hydrogen sulfate";"7681-38-1";"HNaO4S";"salts";">5";"25 – 225";"<20";"215,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
