sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Stannic chloride";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 15";"25 – 175";"<20";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"15 – 25";"25 – 125";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"15 – 25";"175 – 225";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"15 – 35";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";">85";"25 – 225";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Brass (>15Zn)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";">5";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Cast Iron, Gray/ Ductile";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 55";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Cast Iron, Gray/ Ductile";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"85 – 95";"25 – 125";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Cast Iron, Gray/ Ductile";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"100";"25 – 175";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Cast Iron, Gray/ Ductile";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"100";"175 – 275";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Copper/ Bronze/ Low Brass";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 35";"25 – 75";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Copper/ Bronze/ Low Brass";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";">35";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Copper-Nickel";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";">5";"25 – 75";"<2";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Cr Stainless Steel (12Cr)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 45";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Cr Stainless Steel (17Cr)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 45";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Gold/ Platinum";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";">5";"25 – 225";"<2";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Lead";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 15";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Lead";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"100";"25 – 75";"<2";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 55";"25 – 175";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 55";"25 – 175";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 55";"25 – 175";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 55";"25 – 175";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 55";"25 – 175";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Nickel (200)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 95";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Nickel (200)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"100";"25 – 275";"<2";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Nickel Cast Iron (15-35Ni)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 45";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Nickel Cast Iron (15-35Ni)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"85 – 95";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Nickel Cast Iron (15-35Ni)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"100";"25 – 175";"<2";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Nickel Cast Iron (15-35Ni)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"100";"175 – 225";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Nickel Cast Iron (15-35Ni)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"100";"225 – 275";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"48";"Nickel-Copper (400)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"5 – 15";"25 – 75";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49";"Nickel-Copper (400)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"15 – 25";"25 – 75";">50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50";"Nickel-Copper (400)";"stannic chloride";"tin chloride";"7646-78-8";"Cl4Sn";"salts";"35 – 45";"25 – 75";"20 – 50";"210,219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
