sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Copper sulfate";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"20 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Brass (>15Zn)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Brass (>15Zn)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"175 – 212";">50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Cast Iron, Gray/ Ductile";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";">50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Copper/ Bronze/ Low Brass";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Copper/ Bronze/ Low Brass";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"75 – 104";"20 – 50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Copper/ Bronze/ Low Brass";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 175";"20 – 50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Copper-Nickel";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Copper-Nickel";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 175";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Cr Stainless Steel (12Cr)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 15";"175 – 225";">50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Cr Stainless Steel (12Cr)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Cr Stainless Steel (17Cr)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Cr Stainless Steel (17Cr)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 25";"104 – 125";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Cr Stainless Steel (17Cr)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"125 – 225";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Duplex Stainless Steel (25-6-3)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"<20";"0 – 230";"<2";"43,172,215";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Gold/ Platinum";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Gold/ Platinum";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Lead";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Lead";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 104";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"104 – 225";"<2";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"Nickel (200)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 15";"75 – 125";">50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"Nickel (200)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"Nickel (200)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"15 – 30";"175 – 225";">50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"Nickel-Copper (400)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"48";"Nickel-Copper (400)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"175 – 225";">50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49";"Ni-Cr-Fe Alloy (600/ 690)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 20";"25 – 75";"<20";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50";"Ni-Cr-Fe Alloy (600/ 690)";"copper sulfate";"chalcocyanite";"7758-98-7";"CuO4S";"salts";"5 – 30";"175 – 225";">50";"43,215,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
