sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Ethylene oxide";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Cr Stainless Steel (17Cr)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Gold/ Platinum";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Lead";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Mo Superalloy (Ni-Cr-Fe-9Mo; 625/ 725)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Mo Superalloy (Ni-16Cr-16Mo; C276)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Mo Superalloy (Ni-20Cr-16Mo-4W; 686)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Nickel (200)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Nickel Cast Iron (15-35Ni)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Nickel-Copper (400)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Ni-Cr-Fe Alloy (600/ 690)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Ni-Mo Alloy (Ni-30Mo; B-2)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Silicon Cast Iron (14Si)";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"52 – 237";"<2";"218";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Silver";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Steels, Carbon/ Low Alloy";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Tantalum";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 225";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Titanium, Unalloyed";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Zirconium";"ethylene oxide";"oxirane";"75-21-8";"C2H4O";"ethers";"100";"25 – 75";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
