sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Acetamide";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";">5";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Mo Superalloy (Ni-22Cr-16Mo; C22/ 59)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";">85";"125 – 375";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";">5";"25 – 125";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Mo Superalloy (Ni-23Cr-16Mo-1Cu; C20000)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";">85";"125 – 375";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Nickel (200)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";"100";"275 – 325";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Nickel-Copper (400)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";"100";"275 – 325";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Ni-Cr-Fe Alloy (600/ 690)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";"100";"275 – 325";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Ni-Mo Alloy (Ni-30Mo; B-2)";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";"100";"275 – 325";"<2";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Silver";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";"85 – 95";"275 – 325";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Steels, Carbon/ Low Alloy";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";"5 – 55";"125 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Steels, Carbon/ Low Alloy";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";">5";"25 – 125";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Steels, Carbon/ Low Alloy";"acetamide";"ethanamide";"60-35-5";"C2H5NO";"amides";"55 – 85";"175 – 225";">50";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
