sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Sodium cyanide";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"exposure medium";"exposure medium synonym";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"conc. (%)";"temp. (°F)";"corrosion rate (mil/yr)";"reference";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"Austenitic Cr-Ni Stainless Steel (18-8; 304/ 304L/ 347)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"35 – 50";"175 – 225";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"Austenitic Cr-Ni-Mo Stainless Steel (17-12-3; 316L/ 317L)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"35 – 50";"175 – 225";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"Brass (>15Zn)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"16";"Cast Iron, Gray/ Ductile";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"225 – 425";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17";"Cast Iron, Gray/ Ductile";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18";"Copper/ Bronze/ Low Brass";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"19";"Copper-Nickel";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20";"Cr Stainless Steel (17Cr)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"21";"Duplex Stainless Steel (25-6-3)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"1 – 50";"212 – 257";"<2";"195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"22";"Gold/ Platinum";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"23";"Gold/ Platinum";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"75 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24";"Lead";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"25 – 225";"<20";"219";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25";"Nickel (200)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26";"Nickel (200)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"75 – 125";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27";"Nickel (200)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"35 – 50";"175 – 225";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28";"Nickel Cast Iron (15-35Ni)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"25 – 125";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29";"Nickel Cast Iron (15-35Ni)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"125 – 425";"<20";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30";"Nickel Cast Iron (15-35Ni)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31";"Nickel-Copper (400)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"Ni-Cr-Fe Alloy (600/ 690)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"Silver";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"Steels, Carbon/ Low Alloy";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"25 – 425";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"Steels, Carbon/ Low Alloy";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"15 – 50";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"Superferritic Stainless Steel (26-1)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 15";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"Superferritic Stainless Steel (26-1)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 75";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"Superferritic Stainless Steel (26-1)";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"35 – 50";"175 – 225";">50";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"Tantalum";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"Titanium, Unalloyed";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"1 – 50";"212 – 257";"<2";"195,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"Titanium, Unalloyed";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 225";"<2";"195,219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"Zirconium";"sodium cyanide";"cyanogran";"143-33-9";"CNNa";"salts";"5 – 50";"25 – 225";"<2";"219,220";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
